4	Nueras		RAE.	aleatoria	Cónyuge femenino del hijo o de la hija de una persona.	Correcta
4	Cuñados		RAE.	easier	, El Salv., Perú, P. Rico, R. como fórmula de tratamiento afectivo para dirigirse a los amigos.	No correcta
4	Conserva		RAE.	aleatoria	Guardar, mantener, tener una cosa cuidada a lo largo del tiempo. Ejemplo de uso: Luis conservó las fotos de su abuela durante toda su vida.	Correcta
4	Sociable		RAE.	aleatoria	Naturalmente inclinado al trato y relación con las personas o que gusta de ello.	Correcta
4	Longevidad		RAE.	aleatoria	Cualidad de longevo.	Correcta
4	Merienda		EASY	aleatoria	Comida ligera que se toma a media tarde, entre la comida y la cena. Ejemplo de uso: Mi hijo merienda un bocadillo de chorizo y una pieza de fruta.	Correcta
4	Sobrinos		RAE.	aleatoria	Hijo del hermano de una persona.	Correcta
4	Establecimientos		RAE.	easier	Hora en que sucede la pleamar, el día de la conjunción u oposición de la Luna respecto de cada lugar.	No correcta
4	Navideñas		RAE.	aleatoria	Perteneciente o relativo al tiempo de Navidad.	Correcta
4	Acompañado		RAE.	aleatoria	Que vive amancebado.	No correcta
4	Crucero		RAE.	aleatoria	encrucijada (‖ lugar donde se cruzan calles o caminos).	No correcta
4	Aumentan		RAE.	aleatoria	Dar mayor extensión, número o materia a algo.	Correcta
4	Contrataciones		RAE.	aleatoria	Acción y efecto de contratar.	Correcta
4	Conocimiento		RAE.	easier	Conocido ( [UNK] persona con quien se tiene algún trato, pero no amistad ).	No correcta
4	Relacionarse		RAE.	aleatoria	Hacer relación de un hecho.	No correcta
4	Estancia		RAE.	easier	Estrofa formada por más de seis versos endecasílabos y heptasílabos que riman en consonante al arbitrio del poeta, y cuya estructura se repite a lo largo del poema.	No correcta
4	Preocuparse		RAE.	easier	Estar pendiente de algo o de alguien y hacer lo necesario para que estén bien o en buenas condiciones. Ejemplo de uso: Alicia se preocupa de que sus huéspedes tengan todo lo que necesitan para sentirse como en casa.	Correcta
4	Normalmente		RAE.	aleatoria	De manera normal.	Correcta
4	Organizaciones		EASY	aleatoria	Organización que trabaja para que todas las personas del mundo tengan la mejor salud que puedan. Esta organización nació en 1948. Entre sus objetivos están, por ejemplo, la desaparición de enfermedades, la prevención de contagios y muchos más. Ejemplo de uso: La Organización Mundial de la Salud colabora con los gobiernos de los países para que mejoren la salud de la población.	No correcta
4	Voluntarios		EASY	aleatoria	Persona que presta servicios o hace trabajos gratis por su propia voluntad, sin estar obligada. Ejemplo de uso: Luis es voluntario en una residencia de personas mayores. Va a leer libros a un grupo de personas que son ciegas.	Correcta
4	Necesitadas		RAE.	aleatoria	Tener necesidad de alguien o algo. Necesita de cuidados.	Correcta
4	Impagable		RAE.	easier	Que no se puede pagar.	Correcta
4	Satisfecho		RAE.	aleatoria	presumido (‖ vano, orgulloso).	No correcta
4	Voluntarias		EASY	aleatoria	Persona que presta servicios o hace trabajos gratis por su propia voluntad, sin estar obligada. Ejemplo de uso: Luis es voluntario en una residencia de personas mayores. Va a leer libros a un grupo de personas que son ciegas.	Correcta
4	Voluntariado		RAE.	easier	Conjunto de los soldados voluntarios.	No correcta
4	Beneficiarse		RAE.	aleatoria	Hacer bien a alguien o a algo.	Correcta
4	Publicitario		RAE.	aleatoria	Perteneciente o relativo a la publicidad utilizada con fines comerciales.	Correcta
4	Sordos		RAE.	aleatoria	Que tiene una pérdida de audición total o parcial. Ejemplo de uso: Álvaro tiene un niño que es sordo. Le van a poner un implante coclear para que pueda oír.	Correcta
4	Nochebuena		RAE.	easier	Noche de la vigilia de Navidad.	Correcta
4	Nochevieja		RAE.	easier	[UNK] noche del año.	Correcta
4	Desgracia		RAE.	aleatoria	Situación de quien sufre un suceso doloroso. Me consuelo en la desgracia.	Correcta
4	Extraordinario		RAE.	aleatoria	Fuera del orden o regla natural o común.	Correcta
4	Capricho		RAE.	aleatoria	Determinación que se toma arbitrariamente, inspirada por un antojo, por humor o por deleite en lo extravagante y original.	Correcta
4	Película		RAE.	easier	Capa delgada que se forma sobre algunas cosas o las recubre.	No correcta
4	Extra		RAE.	aleatoria	extraordinario (‖ añadido a lo ordinario). Un gasto extra.	No correcta
4	Bizcocho		RAE.	aleatoria	Dulce blando y esponjoso, hecho generalmente con harina, huevos y azúcar, que se cuece en el horno.	Correcta
4	Decoración		RAE.	aleatoria	Acción y efecto de decorar1.	Correcta
4	Festiva		RAE.	aleatoria	Perteneciente o relativo a la fiesta. Preparativos festivos.	Correcta
4	Felicitaciones		RAE.	aleatoria	Acción y efecto de felicitar.	No correcta
4	Tejer		RAE.	easier	Discurrir, idear un plan.	No correcta
4	Jersey		RAE.	aleatoria	Prenda de vestir con mangas y que cubre desde el cuello hasta la cintura o más abajo. Ejemplo de uso: Luis se puso un jersey porque empezaba a hacer frío.	Correcta
4	Semillas		RAE.	aleatoria	Parte del fruto de las fanerógamas, que contiene el embrión de una futura planta, protegido por una testa, derivada de los tegumentos del primordio seminal.	Correcta
4	Conversaciones		RAE.	aleatoria	Acción y efecto de hablar familiarmente una o varias personas con otra u otras.	Correcta
4	Gratuitas		EASY	aleatoria	Que no cuesta dinero. Ejemplo de uso: Ayer me llamó Tomás para pedirme que le hiciera un favor y se lo hice de forma gratuita y desinteresada.	Correcta
4	Esforzarse		RAE.	aleatoria	Dar o comunicar fuerza o vigor.	No correcta
4	Proporciona		RAE.	aleatoria	Disponer y ordenar algo con la debida correspondencia en sus partes.	No correcta
4	Virtualmente		RAE.	aleatoria	De un modo virtual, en potencia, con frecuencia opuesto a actual o efectivamente.	Correcta
4	Detesta		RAE.	aleatoria	aborrecer (‖ tener aversión).	Correcta
4	Manifiesto		RAE.	aleatoria	Descubierto, patente, claro.	Correcta
4	Personaje		RAE.	aleatoria	Persona de distinción, calidad o representación en la vida pública.	No correcta
4	Arruinar		RAE.	aleatoria	Causar ruina.	Correcta
4	Navideña		RAE.	aleatoria	Perteneciente o relativo al tiempo de Navidad.	Correcta
4	Dramatizar		RAE.	aleatoria	Dar forma y condiciones dramáticas.	No correcta
4	Resignación		RAE.	aleatoria	Entrega voluntaria que alguien hace de sí poniéndose en las manos y voluntad de otra persona.	No correcta
4	Talante		RAE.	aleatoria	Modo o manera de ejecutar algo.	Correcta
4	Inamovible		RAE.	easier	Que es imposible de mover o cambiar. Ejemplo de uso: Mi decisión es inamovible: no voy a cambiar de opinión.	Correcta
4	Amistades		RAE.	aleatoria	Sentimiento y relación de confianza, simpatía y afecto entre las personas. Este sentimiento suele aumentar con el paso del tiempo. Ejemplo de uso: María y Juan tienen una buena amistad desde hace mucho tiempo.	Correcta
4	Afectos		RAE.	aleatoria	Inclinado a alguien o algo.	No correcta
4	Contactos		RAE.	aleatoria	Acción y efecto de tocarse dos o más cosas.	No correcta
4	Sentimientos		EASY	aleatoria	Permiso para hacer algo. Ejemplo de uso: Los menores de edad necesitan el consentimiento de los padres para ir de excursión.	No correcta
4	Encerrarse		RAE.	easier	No manifestar sus sentimientos.	No correcta
4	Alegrarse		RAE.	easier	Alijar o aliviar una embarcación para que no trabaje mucho por causa de la mar.	No correcta
4	Iniciativa		RAE.	aleatoria	Propuesta o decisión que da alguien para hacer algo. Ejemplo de uso: Marta tuvo la iniciativa de pintar las paredes de su casa.	Correcta
5	Ministra		RAE.	easier	Cada uno de los ministros que componían el tribunal de la Tabla del Consejo.	No correcta
5	Bienestar		RAE.	aleatoria	Situación en la que vive una persona que tiene lo que necesita para cubrir sus necesidades. Ejemplo de uso: Para alcanzar el bienestar necesito un empleo y un lugar para vivir.	Correcta
5	Anunciado		RAE.	aleatoria	"Dar noticia o aviso de algo; publicar, proclamar, hacer saber."	Correcta
5	Participará		RAE.	aleatoria	Dicho de una persona: Tomar parte en algo.	Correcta
5	Internacional		RAE.	aleatoria	Perteneciente o relativo a dos o más naciones.	Correcta
5	Crónicas		RAE.	aleatoria	Dicho de una enfermedad: larga.	Correcta
5	Promovida		EASY	aleatoria	Impulsar una actividad o el logro de algo. Ejemplo de uso: El Gobierno promueve una campaña para que todas las personas mayores estén vacunadas contra la gripe.	Correcta
5	Participación		EASY	aleatoria	Intervención en una actividad o en una conversación. 	Correcta
5	Integración		EASY	aleatoria	Incorporación a un grupo. Para que exista integración real hay que olvidar los prejuicios. Ejemplo de uso: Varios alumnos extranjeros han tenido problemas de integración en el colegio.	Correcta
5	Perspectiva		EASY	aleatoria	Técnica para dibujar objetos que dan la sensación de que tienen profundidad o volumen. Ejemplo de uso: La perspectiva del dibujo del edificio es increíble. Podemos imaginarnos cómo va a quedar.	No correcta
5	Paciente		RAE.	aleatoria	Que tiene paciencia.	No correcta
5	Realización		RAE.	aleatoria	Acción y efecto de realizar o realizarse.	Correcta
5	Piloto		RAE.	aleatoria	Persona que gobierna y dirige un buque en la navegación.	No correcta
5	Exigencias		RAE.	aleatoria	Acción y efecto de exigir.	Correcta
5	Metodológicas		RAE.	aleatoria	Perteneciente o relativo a la metodología.	Correcta
5	Percepción		RAE.	aleatoria	Conocimiento de algo a través de los sentidos, como la vista, el oído o el tacto. Ejemplo de uso: Las gafas de sol son muy oscuras y le impiden la percepción correcta del color.	Correcta
5	Subrayado		RAE.	aleatoria	Dicho de una letra, de una palabra o de una frase: Que en lo impreso va en forma distinta de la empleada generalmente en la impresión.	No correcta
5	Coordinadamente		RAE.	aleatoria	Con coordinación.	Correcta
5	Recopilación		RAE.	aleatoria	Compendio, resumen o reducción breve de una obra o un discurso.	No correcta
5	Orientación		EASY	easier	Atracción amorosa o deseo sexual entre personas del mismo sexo, de sexos distintos o por los dos sexos. Es algo duradero o permanente. Ejemplo de uso: La orientación sexual de los heterosexuales es hacia personas de un sexo diferente y la orientación sexual de los homosexuales es hacia personas de un mismo sexo.	No correcta
5	Perciben		EASY	aleatoria	Captar sensaciones o impresiones a través de los sentidos. Ejemplo de uso: Al entrar en la habitación de Celia percibí un olor a jazmín muy agradable.	Correcta
5	Coherentes		EASY	aleatoria	Que tiene sentido en relación con otras cosas. Ejemplo de uso: Pedro no es coherente, porque dice una cosa y luego hace lo contrario.	Correcta
5	Observan		EASY	aleatoria	Mirar algo o a alguien con mucha atención. Ejemplo de uso: Manuel observó un buen rato a una persona extraña en la calle. Manuel creía que podía ser un ladrón.	Correcta
5	Clínica		EASY	aleatoria	Hospital, que suele ser privado, donde los enfermos reciben atención médica. Ejemplo de uso: Luis fue a la clínica a ver a su médico porque le dolía el brazo.	No correcta
5	Enfoque		EASY	aleatoria	Acción y efecto de enfocar.	No correcta
5	Gestores		EASY	easier	Persona que es consciente de sus derechos y obligaciones y toma sus propias decisiones. Ejemplo de uso: Los grupos de autogestores hablan de los problemas de la vida diaria en sus reuniones y proponen cómo pueden gestionarlos de manera independiente.	No correcta
5	Sanitaria		EASY	aleatoria	Perteneciente o relativo a la sanidad. Medidas sanitarias.	Correcta
5	Profesionales		EASY	aleatoria	Perteneciente o relativo a la profesión.	Correcta
5	Recurriendo		RAE.	aleatoria	Acudir a un juez o autoridad con una demanda o petición.	No correcta
5	Comparables		RAE.	aleatoria	Que puede o merece compararse con alguien o algo.	Correcta
5	Estrategia		EASY	aleatoria	Plan para dirigir un asunto y conseguir un objetivo en el futuro. Ejemplo de uso: La estrategia para ganar una partida de ajedrez es fundamental. Tienes que pensar bien antes de mover las piezas.	Correcta
5	Interterritorial		RAE.	aleatoria	Que afecta a varios territorios o se desarrolla entre ellos. Policía interterritorial. Cooperación interterritorial.	Correcta
5	Consenso		EASY	aleatoria	Acto mediante el cual varias partes de un grupo llegan a un acuerdo que agrada a todos. Ejemplo de uso: Los alumnos deciden por consenso que sus clases sean más tarde. Las clases antes empezaban a las 5 y ahora empiezan a las 6.	Correcta
5	Traduce		RAE.	aleatoria	Expresar en una lengua lo que está escrito o se ha expresado antes en otra.	No correcta
5	Normalizadas		RAE.	aleatoria	Regularizar o poner en orden lo que no lo estaba.	Correcta
5	Mortalidad		RAE.	easier	Tasa de muertes producidas en una población durante un tiempo dado, en general o por una causa determinada.	Correcta
5	Accesibilidad		RAE.	aleatoria	Cualidad de accesible.	Correcta
5	Normalización		RAE.	aleatoria	Acción y efecto de normalizar.	Correcta
5	Ingente		RAE.	aleatoria	Muy grande.	Correcta
5	Esencial		RAE.	easier	Bioquím. Dicho de ciertas sustancias o compuestos: Que no pueden sintetizarse en el organismo y por tanto deben ingerirse con la dieta.	No correcta
5	Comparación		RAE.	aleatoria	Acción y efecto de comparar.	Correcta
5	Insistido		RAE.	aleatoria	Instar reiteradamente.	No correcta
5	Intranet		RAE.	easier	Red electrónica de información interna de una empresa o institución.	Correcta
5	Esfuerzos		EASY	aleatoria	Acción de hacer mucha fuerza con la mente o el cuerpo para conseguir algo. Ejemplo de uso: Luis hizo un gran esfuerzo mental. Estudió mucho y consiguió aprobar el examen.	Correcta
5	Estandarización		RAE.	aleatoria	Acción y efecto de estandarizar.	Correcta
5	Tecnológica		RAE.	aleatoria	Perteneciente o relativo a la tecnología.	Correcta
5	Contribución		RAE.	aleatoria	Acción y efecto de contribuir.	Correcta
5	Intercambio		RAE.	aleatoria	Acción y efecto de contribuir.	Correcta
5	Procesamiento		RAE.	easier	Aplicación sistemática de una serie de operaciones sobre un conjunto de datos, generalmente por medio de máquinas, para explotar la información que estos datos representan.	Correcta
5	Eficiencia		EASY	aleatoria	Capacidad para cumplir un objetivo. Lo importante es conseguir los mejores resultados utilizando pocos recursos. Ejemplo de uso: El nuevo empleado demuestra eficiencia. Lleva una semana en la empresa y ya ha ordenado el archivo.	Correcta
5	Sostenibilidad		RAE.	aleatoria	Cualidad de sostenible.	Correcta
5	Significado		RAE.	aleatoria	Conocido, importante, reputado.	No correcta
5	Precisamente		RAE.	aleatoria	De manera precisa. en sent. enfático.	Correcta
5	Garantías		RAE.	aleatoria	Pero este tipo de definiciones tan habituales en la RAE no ayudan a la comprensión de la palabra.	Correcta
5	Sustentado		RAE.	aleatoria	Proveer a alguien del alimento necesario.	No correcta
5	Universalidad		RAE.	aleatoria	Cualidad de universal.	Correcta
5	Financia		RAE.	aleatoria	Aportar el dinero necesario para el funcionamiento de una empresa.	No correcta
5	Recordado		RAE.	easier	Dicho de una persona: Hacer que otra recuerde algo. Recuérdame que compremos leche.	Correcta
5	Pertinencia		RAE.	aleatoria	Cualidad de pertinente.	Correcta
5	Productividad		RAE.	aleatoria	Cualidad de productivo.	Correcta
5	Individual		EASY	aleatoria	Conjunto de ropa y complementos que debe llevar un trabajador para protegerse contra accidentes en su trabajo. Ejemplo de uso: Los bomberos usan un equipo de protección individual muy completo que les da seguridad en el trabajo.	No correcta
5	Colectiva		EASY	aleatoria	Que pertenece a un grupo de personas. Ejemplo de uso: Todos podemos usar el autobús, es un transporte colectivo.	Correcta
5	Actualidad		RAE.	aleatoria	Tiempo presente.	Correcta
5	Repertorio		RAE.	aleatoria	Conjunto de obras teatrales o musicales que una compañía, una orquesta o un intérprete tienen preparadas para su posible representación o ejecución.	No correcta
5	Estadístico		RAE.	easier	Estudio de los datos cuantitativos de la población, de los recursos naturales e industriales, del tráfico o de cualquier otra manifestación de las sociedades humanas.	Correcta
5	Encuestas		RAE.	aleatoria	Interrogar a alguien para una encuesta.	No correcta
5	Periódicamente		EASY	aleatoria	Que pasa cada cierto tiempo. Ejemplo de uso: El revisor del gas pasa periódicamente para comprobar que las instalaciones están bien.	Correcta
5	Hospitalarias		RAE.	aleatoria	Que socorre y alberga a los extranjeros y necesitados.	No correcta
5	Seguimiento		RAE.	aleatoria	Acción y efecto de seguir o seguirse.	Correcta
5	Cohorte		RAE.	aleatoria	Conjunto, número, serie. Cohorte de males.	Correcta
5	Atendemos		EASY	aleatoria	Prestar atención a alguien, mostrar interés en lo que dice o hace. Ejemplo de uso: Luis atiende las explicaciones del profesor.	Correcta
5	Definido		EASY	aleatoria	Explicar con claridad el significado de una palabra, una expresión o una idea. Ejemplo de uso: ¿Puedes definir esta palabra? No la entiendo.	Correcta
5	Herramientas		EASY	aleatoria	Instrumento que sirve para hacer un trabajo con las manos. Ejemplo de uso: Un destornillador es una herramienta.	No correcta
5	Expectativas		EASY	aleatoria	Esperanza o posibilidad de conseguir algo o de que algo vaya a pasar. Ejemplo de uso: Mis expectativas sobre el nuevo trabajo se han cumplido. Los jefes me dan confianza y puedo hacer muchas propuestas.	Correcta
5	Seleccionado		RAE.	aleatoria	El Salv. selección (‖ equipo de jugadores).	No correcta
5	Indicadores		RAE.	aleatoria	Que indica o sirve para indicar.	No correcta
5	Sistemática		RAE.	easier	Que sigue o se ajusta a un sistema.	Correcta
5	Coyunturales		RAE.	aleatoria	Que depende de la coyuntura (‖ combinación de factores y circunstancias).	Correcta
5	Rendimiento		RAE.	aleatoria	Actividad que hacen algunas empresas para conseguir un cambio social y obtener ganancias para las personas que más lo necesitan. Ejemplo de uso: Una empresa dedicada a la lectura fácil es un ejemplo de emprendimiento social.	No correcta
5	Paraguas		RAE.	aleatoria	Utensilio portátil para resguardarse de la lluvia, compuesto de un eje y de un varillaje cubierto de tela u otro material, que puede extenderse y plegarse.	No correcta
5	Autoridad		RAE.	aleatoria	Poder que gobierna o ejerce el mando, de hecho o de derecho.	Correcta
5	Iniciativas		RAE.	aleatoria	Que da principio a algo.	Correcta
5	Internacionales		RAE.	aleatoria	Perteneciente o relativo a dos o más naciones.	Correcta
6	Reunión	0	EASY	easier	Unión o agrupación de varias personas o cosas con una intención determinada. Ejemplo de uso: Tenemos una reunión a las dos para hablar sobre el menú del comedor.	Correcta
6	Empleo	0	RAE.	aleatoria	Acción de emplear.	Correcta
6	Envejecimiento	0	RAE.	aleatoria	Acción y efecto de envejecer o envejecerse.	Correcta
6	Interviniendo	1	RAE.	easier		
6	Digitalización	1	RAE.	aleatoria	Acción y efecto de digitalizar.	Correcta
6	Centrado	0	RAE.	aleatoria	Dicho de un instrumento o de una pieza de máquina: Que tiene el centro en la posición que debe ocupar.	No correcta
6	Planteada	0	RAE.	aleatoria	Tantear, trazar o hacer planta de algo para procurar el acierto en ello.	No correcta
6	Seno	1	RAE.	aleatoria	Concavidad o hueco.	No correcta
6	Importancia	0	RAE.	aleatoria	Cualidad de lo importante, de lo que es muy conveniente o interesante, o de mucha entidad o consecuencia.	Correcta
6	Prolongada	1	RAE.	aleatoria	Más largo que ancho.	No correcta
6	Radica	1	RAE.	aleatoria	Echar raíces, arraigar.	No correcta
6	Plantea	1	RAE.	easier	Establecer o poner en ejecución un sistema, una institución, una reforma, etc.	Correcta
